,d,k,r
5041,6600000,11000000,0.6666666666666666
5042,6600000,12000000,0.8181818181818182
5043,6600000,13000000,0.9696969696969697
5044,6600000,14000000,1.121212121212121
5045,6600000,15000000,1.2727272727272727
5046,6600000,16000000,1.4242424242424243
5047,6600000,17000000,1.5757575757575757
5048,6600000,18000000,1.7272727272727273
5049,6600000,19000000,1.878787878787879
5050,6600000,20000000,2.0303030303030303
5051,6600000,21000000,2.1818181818181817
5052,6600000,22000000,2.3333333333333335
5053,6600000,23000000,2.484848484848485
5054,6600000,24000000,2.6363636363636362
5055,6600000,25000000,2.787878787878788
5056,6600000,26000000,2.9393939393939394
5057,6600000,27000000,3.090909090909091
5058,6600000,28000000,3.242424242424242
5059,6600000,29000000,3.393939393939394
5060,6600000,30000000,3.5454545454545454
5061,6600000,31000000,3.696969696969697
5062,6600000,32000000,3.8484848484848486
5063,6600000,33000000,4.0
5064,6600000,34000000,4.151515151515151
5065,6600000,35000000,4.303030303030303
5066,6600000,36000000,4.454545454545454
5067,6600000,37000000,4.606060606060606
5068,6600000,38000000,4.757575757575758
5069,6600000,39000000,4.909090909090909
5070,6600000,40000000,5.0606060606060606
5071,6600000,41000000,5.212121212121212
5072,6600000,42000000,5.363636363636363
5073,6600000,43000000,5.515151515151516
5074,6600000,44000000,5.666666666666667
5075,6600000,45000000,5.818181818181818
5076,6600000,46000000,5.96969696969697
5077,6600000,47000000,6.121212121212121
5078,6600000,48000000,6.2727272727272725
5079,6600000,49000000,6.424242424242424
5080,6600000,50000000,6.575757575757576
5081,6600000,51000000,6.7272727272727275
5082,6600000,52000000,6.878787878787879
5083,6600000,53000000,7.03030303030303
5084,6600000,54000000,7.181818181818182
5085,6600000,55000000,7.333333333333333
5086,6600000,56000000,7.484848484848484
5087,6600000,57000000,7.636363636363637
5088,6600000,58000000,7.787878787878788
5089,6600000,59000000,7.9393939393939394
5090,6600000,60000000,8.090909090909092
5091,6600000,61000000,8.242424242424242
5092,6600000,62000000,8.393939393939394
5093,6600000,63000000,8.545454545454545
5094,6600000,64000000,8.696969696969697
5095,6600000,65000000,8.848484848484848
5096,6600000,66000000,9.0
5097,6600000,67000000,9.151515151515152
5098,6600000,68000000,9.303030303030303
5099,6600000,69000000,9.454545454545455
5100,6600000,70000000,9.606060606060606
5101,6600000,71000000,9.757575757575758
5102,6600000,72000000,9.909090909090908
5103,6600000,73000000,10.06060606060606
5104,6600000,74000000,10.212121212121213
5105,6600000,75000000,10.363636363636363
5106,6600000,76000000,10.515151515151516
5107,6600000,77000000,10.666666666666666
5108,6600000,78000000,10.818181818181818
5109,6600000,79000000,10.969696969696969
5110,6600000,80000000,11.121212121212121
5111,6600000,81000000,11.272727272727273
5112,6600000,82000000,11.424242424242424
5113,6600000,83000000,11.575757575757576
5114,6600000,84000000,11.727272727272727
5115,6600000,85000000,11.878787878787879
5116,6600000,86000000,12.030303030303031
5117,6600000,87000000,12.181818181818182
5118,6600000,88000000,12.333333333333334
5119,6600000,89000000,12.484848484848484
5120,6600000,90000000,12.636363636363637
5121,6600000,91000000,12.787878787878787
5122,6600000,92000000,12.93939393939394
5123,6600000,93000000,13.090909090909092
5124,6600000,94000000,13.242424242424242
5125,6600000,95000000,13.393939393939394
5126,6600000,96000000,13.545454545454545
5127,6600000,97000000,13.696969696969697
5128,6600000,98000000,13.848484848484848
5129,6600000,99000000,14.0
5130,6700000,10000000,0.4925373134328358
5131,6700000,11000000,0.6417910447761194
5132,6700000,12000000,0.7910447761194029
5133,6700000,13000000,0.9402985074626866
5134,6700000,14000000,1.0895522388059702
5135,6700000,15000000,1.2388059701492538
5136,6700000,16000000,1.3880597014925373
5137,6700000,17000000,1.537313432835821
5138,6700000,18000000,1.6865671641791045
5139,6700000,19000000,1.835820895522388
5140,6700000,20000000,1.9850746268656716
5141,6700000,21000000,2.1343283582089554
5142,6700000,22000000,2.283582089552239
5143,6700000,23000000,2.4328358208955225
5144,6700000,24000000,2.582089552238806
5145,6700000,25000000,2.7313432835820897
5146,6700000,26000000,2.8805970149253732
5147,6700000,27000000,3.029850746268657
5148,6700000,28000000,3.1791044776119404
5149,6700000,29000000,3.328358208955224
5150,6700000,30000000,3.4776119402985075
5151,6700000,31000000,3.626865671641791
5152,6700000,32000000,3.7761194029850746
5153,6700000,33000000,3.925373134328358
5154,6700000,34000000,4.074626865671642
5155,6700000,35000000,4.223880597014926
5156,6700000,36000000,4.373134328358209
5157,6700000,37000000,4.522388059701493
5158,6700000,38000000,4.6716417910447765
5159,6700000,39000000,4.82089552238806
5160,6700000,40000000,4.970149253731344
5161,6700000,41000000,5.119402985074627
5162,6700000,42000000,5.268656716417911
5163,6700000,43000000,5.417910447761194
5164,6700000,44000000,5.567164179104478
5165,6700000,45000000,5.7164179104477615
5166,6700000,46000000,5.865671641791045
5167,6700000,47000000,6.014925373134329
5168,6700000,48000000,6.164179104477612
5169,6700000,49000000,6.313432835820896
5170,6700000,50000000,6.462686567164179
5171,6700000,51000000,6.611940298507463
5172,6700000,52000000,6.7611940298507465
5173,6700000,53000000,6.91044776119403
5174,6700000,54000000,7.059701492537314
5175,6700000,55000000,7.208955223880597
5176,6700000,56000000,7.358208955223881
5177,6700000,57000000,7.507462686567164
5178,6700000,58000000,7.656716417910448
5179,6700000,59000000,7.8059701492537314
5180,6700000,60000000,7.955223880597015
5181,6700000,61000000,8.104477611940299
5182,6700000,62000000,8.253731343283581
5183,6700000,63000000,8.402985074626866
5184,6700000,64000000,8.552238805970148
5185,6700000,65000000,8.701492537313433
5186,6700000,66000000,8.850746268656716
5187,6700000,67000000,9.0
5188,6700000,68000000,9.149253731343284
5189,6700000,69000000,9.298507462686567
5190,6700000,70000000,9.447761194029852
5191,6700000,71000000,9.597014925373134
5192,6700000,72000000,9.746268656716419
5193,6700000,73000000,9.895522388059701
5194,6700000,74000000,10.044776119402986
5195,6700000,75000000,10.194029850746269
5196,6700000,76000000,10.343283582089553
5197,6700000,77000000,10.492537313432836
5198,6700000,78000000,10.64179104477612
5199,6700000,79000000,10.791044776119403
5200,6700000,80000000,10.940298507462687
5201,6700000,81000000,11.08955223880597
5202,6700000,82000000,11.238805970149254
5203,6700000,83000000,11.388059701492537
5204,6700000,84000000,11.537313432835822
5205,6700000,85000000,11.686567164179104
5206,6700000,86000000,11.835820895522389
5207,6700000,87000000,11.985074626865671
5208,6700000,88000000,12.134328358208956
5209,6700000,89000000,12.283582089552239
5210,6700000,90000000,12.432835820895523
5211,6700000,91000000,12.582089552238806
5212,6700000,92000000,12.73134328358209
5213,6700000,93000000,12.880597014925373
5214,6700000,94000000,13.029850746268657
5215,6700000,95000000,13.17910447761194
5216,6700000,96000000,13.328358208955224
5217,6700000,97000000,13.477611940298507
5218,6700000,98000000,13.626865671641792
5219,6700000,99000000,13.776119402985074
5220,6800000,10000000,0.47058823529411764
5221,6800000,11000000,0.6176470588235294
5222,6800000,12000000,0.7647058823529411
5223,6800000,13000000,0.9117647058823529
5224,6800000,14000000,1.0588235294117647
5225,6800000,15000000,1.2058823529411764
5226,6800000,16000000,1.3529411764705883
5227,6800000,17000000,1.5
5228,6800000,18000000,1.6470588235294117
5229,6800000,19000000,1.7941176470588236
5230,6800000,20000000,1.9411764705882353
5231,6800000,21000000,2.088235294117647
5232,6800000,22000000,2.235294117647059
5233,6800000,23000000,2.3823529411764706
5234,6800000,24000000,2.5294117647058822
5235,6800000,25000000,2.676470588235294
5236,6800000,26000000,2.823529411764706
5237,6800000,27000000,2.9705882352941178
5238,6800000,28000000,3.1176470588235294
5239,6800000,29000000,3.264705882352941
5240,6800000,30000000,3.411764705882353
5241,6800000,31000000,3.5588235294117645
5242,6800000,32000000,3.7058823529411766
5243,6800000,33000000,3.8529411764705883
5244,6800000,34000000,4.0
5245,6800000,35000000,4.147058823529412
5246,6800000,36000000,4.294117647058823
5247,6800000,37000000,4.4411764705882355
5248,6800000,38000000,4.588235294117647
5249,6800000,39000000,4.735294117647059
5250,6800000,40000000,4.882352941176471
5251,6800000,41000000,5.029411764705882
5252,6800000,42000000,5.176470588235294
5253,6800000,43000000,5.323529411764706
5254,6800000,44000000,5.470588235294118
5255,6800000,45000000,5.617647058823529
5256,6800000,46000000,5.764705882352941
5257,6800000,47000000,5.911764705882353
5258,6800000,48000000,6.0588235294117645
5259,6800000,49000000,6.205882352941177
5260,6800000,50000000,6.352941176470588
5261,6800000,51000000,6.5
5262,6800000,52000000,6.647058823529412
5263,6800000,53000000,6.794117647058823
5264,6800000,54000000,6.9411764705882355
5265,6800000,55000000,7.088235294117647
5266,6800000,56000000,7.235294117647059
5267,6800000,57000000,7.382352941176471
5268,6800000,58000000,7.529411764705882
5269,6800000,59000000,7.676470588235294
5270,6800000,60000000,7.823529411764706
5271,6800000,61000000,7.970588235294118
5272,6800000,62000000,8.117647058823529
5273,6800000,63000000,8.264705882352942
5274,6800000,64000000,8.411764705882353
5275,6800000,65000000,8.558823529411764
5276,6800000,66000000,8.705882352941176
5277,6800000,67000000,8.852941176470589
5278,6800000,68000000,9.0
5279,6800000,69000000,9.147058823529411
5280,6800000,70000000,9.294117647058824
5281,6800000,71000000,9.441176470588236
5282,6800000,72000000,9.588235294117647
5283,6800000,73000000,9.735294117647058
5284,6800000,74000000,9.882352941176471
5285,6800000,75000000,10.029411764705882
5286,6800000,76000000,10.176470588235293
5287,6800000,77000000,10.323529411764707
5288,6800000,78000000,10.470588235294118
5289,6800000,79000000,10.617647058823529
5290,6800000,80000000,10.764705882352942
5291,6800000,81000000,10.911764705882353
5292,6800000,82000000,11.058823529411764
5293,6800000,83000000,11.205882352941176
5294,6800000,84000000,11.352941176470589
5295,6800000,85000000,11.5
5296,6800000,86000000,11.647058823529411
5297,6800000,87000000,11.794117647058824
5298,6800000,88000000,11.941176470588236
5299,6800000,89000000,12.088235294117647
5300,6800000,90000000,12.235294117647058
5301,6800000,91000000,12.382352941176471
5302,6800000,92000000,12.529411764705882
5303,6800000,93000000,12.676470588235293
5304,6800000,94000000,12.823529411764707
5305,6800000,95000000,12.970588235294118
5306,6800000,96000000,13.117647058823529
5307,6800000,97000000,13.264705882352942
5308,6800000,98000000,13.411764705882353
5309,6800000,99000000,13.558823529411764
5310,6900000,10000000,0.4492753623188406
5311,6900000,11000000,0.5942028985507246
5312,6900000,12000000,0.7391304347826086
5313,6900000,13000000,0.8840579710144928
5314,6900000,14000000,1.0289855072463767
5315,6900000,15000000,1.173913043478261
5316,6900000,16000000,1.318840579710145
5317,6900000,17000000,1.463768115942029
5318,6900000,18000000,1.608695652173913
5319,6900000,19000000,1.7536231884057971
5320,6900000,20000000,1.8985507246376812
5321,6900000,21000000,2.0434782608695654
5322,6900000,22000000,2.1884057971014492
5323,6900000,23000000,2.3333333333333335
5324,6900000,24000000,2.4782608695652173
5325,6900000,25000000,2.6231884057971016
5326,6900000,26000000,2.7681159420289854
5327,6900000,27000000,2.9130434782608696
5328,6900000,28000000,3.0579710144927534
5329,6900000,29000000,3.2028985507246377
5330,6900000,30000000,3.347826086956522
5331,6900000,31000000,3.4927536231884058
5332,6900000,32000000,3.63768115942029
5333,6900000,33000000,3.782608695652174
5334,6900000,34000000,3.927536231884058
5335,6900000,35000000,4.072463768115942
5336,6900000,36000000,4.217391304347826
5337,6900000,37000000,4.36231884057971
5338,6900000,38000000,4.507246376811594
5339,6900000,39000000,4.6521739130434785
5340,6900000,40000000,4.797101449275362
5341,6900000,41000000,4.942028985507246
5342,6900000,42000000,5.086956521739131
5343,6900000,43000000,5.231884057971015
5344,6900000,44000000,5.3768115942028984
5345,6900000,45000000,5.521739130434782
5346,6900000,46000000,5.666666666666667
5347,6900000,47000000,5.811594202898551
5348,6900000,48000000,5.956521739130435
5349,6900000,49000000,6.101449275362318
5350,6900000,50000000,6.246376811594203
5351,6900000,51000000,6.391304347826087
5352,6900000,52000000,6.536231884057971
5353,6900000,53000000,6.681159420289855
5354,6900000,54000000,6.826086956521739
5355,6900000,55000000,6.971014492753623
5356,6900000,56000000,7.115942028985507
5357,6900000,57000000,7.260869565217392
5358,6900000,58000000,7.405797101449275
5359,6900000,59000000,7.550724637681159
5360,6900000,60000000,7.695652173913044
5361,6900000,61000000,7.840579710144928
5362,6900000,62000000,7.9855072463768115
5363,6900000,63000000,8.130434782608695
5364,6900000,64000000,8.27536231884058
5365,6900000,65000000,8.420289855072463
5366,6900000,66000000,8.565217391304348
5367,6900000,67000000,8.710144927536232
5368,6900000,68000000,8.855072463768115
5369,6900000,69000000,9.0
5370,6900000,70000000,9.144927536231885
5371,6900000,71000000,9.289855072463768
5372,6900000,72000000,9.434782608695652
5373,6900000,73000000,9.579710144927537
5374,6900000,74000000,9.72463768115942
5375,6900000,75000000,9.869565217391305
5376,6900000,76000000,10.014492753623188
5377,6900000,77000000,10.159420289855072
5378,6900000,78000000,10.304347826086957
5379,6900000,79000000,10.44927536231884
5380,6900000,80000000,10.594202898550725
5381,6900000,81000000,10.73913043478261
5382,6900000,82000000,10.884057971014492
5383,6900000,83000000,11.028985507246377
5384,6900000,84000000,11.173913043478262
5385,6900000,85000000,11.318840579710145
5386,6900000,86000000,11.46376811594203
5387,6900000,87000000,11.608695652173912
5388,6900000,88000000,11.753623188405797
5389,6900000,89000000,11.898550724637682
5390,6900000,90000000,12.043478260869565
5391,6900000,91000000,12.18840579710145
5392,6900000,92000000,12.333333333333334
5393,6900000,93000000,12.478260869565217
5394,6900000,94000000,12.623188405797102
5395,6900000,95000000,12.768115942028986
5396,6900000,96000000,12.91304347826087
5397,6900000,97000000,13.057971014492754
5398,6900000,98000000,13.202898550724637
5399,6900000,99000000,13.347826086956522
5400,7000000,10000000,0.42857142857142855
5401,7000000,11000000,0.5714285714285714
5402,7000000,12000000,0.7142857142857143
5403,7000000,13000000,0.8571428571428571
5404,7000000,14000000,1.0
5405,7000000,15000000,1.1428571428571428
5406,7000000,16000000,1.2857142857142858
5407,7000000,17000000,1.4285714285714286
5408,7000000,18000000,1.5714285714285714
5409,7000000,19000000,1.7142857142857142
5410,7000000,20000000,1.8571428571428572
5411,7000000,21000000,2.0
5412,7000000,22000000,2.142857142857143
5413,7000000,23000000,2.2857142857142856
5414,7000000,24000000,2.4285714285714284
5415,7000000,25000000,2.5714285714285716
5416,7000000,26000000,2.7142857142857144
5417,7000000,27000000,2.857142857142857
5418,7000000,28000000,3.0
5419,7000000,29000000,3.142857142857143
5420,7000000,30000000,3.2857142857142856
5421,7000000,31000000,3.4285714285714284
5422,7000000,32000000,3.5714285714285716
5423,7000000,33000000,3.7142857142857144
5424,7000000,34000000,3.857142857142857
5425,7000000,35000000,4.0
5426,7000000,36000000,4.142857142857143
5427,7000000,37000000,4.285714285714286
5428,7000000,38000000,4.428571428571429
5429,7000000,39000000,4.571428571428571
5430,7000000,40000000,4.714285714285714
5431,7000000,41000000,4.857142857142857
5432,7000000,42000000,5.0
5433,7000000,43000000,5.142857142857143
5434,7000000,44000000,5.285714285714286
5435,7000000,45000000,5.428571428571429
5436,7000000,46000000,5.571428571428571
5437,7000000,47000000,5.714285714285714
5438,7000000,48000000,5.857142857142857
5439,7000000,49000000,6.0
5440,7000000,50000000,6.142857142857143
5441,7000000,51000000,6.285714285714286
5442,7000000,52000000,6.428571428571429
5443,7000000,53000000,6.571428571428571
5444,7000000,54000000,6.714285714285714
