,name,rate,depth,volume,comment,percentage,time,id
12705,AEVO,-0.578992,24073702.5803,10135213.46103,.~[.]^|=!^-,833203.0,2024-03-21 12:59:47,22730
12706,SSV,-0.699011,34834962.82375,10484928.222447,.~[.]^|=!^-,921876.0,2024-03-21 12:59:47,22731
12707,BTC,159.927231,2865120.998006,461075988.957985,@!#[.]?|=._,325450.0,2024-03-21 13:30:39,22732
12708,SHIB,4.987134,8250797.063231,49398629.629852,-:-:[.]^|[],378922.0,2024-03-21 13:30:39,22733
12709,NEAR,3.715213,4929910.4213,23245580.00877,:*:*[.]-|~:,489583.0,2024-03-21 13:30:39,22734
12710,ETHFI,3.157797,7180745.1628,29856084.08805,:*:*[.]-|~:,622890.0,2024-03-21 13:30:39,22735
12711,CYBER,1.922896,3578663.07415,10460059.707381,__~[.]_|*~:,781485.0,2024-03-21 13:30:39,22736
12712,FDUSD,1.07281,46343241.4202,96060741.88683,__~[.]_|*~:,673598.0,2024-03-21 13:30:39,22737
12713,STRK,0.314942,7644173.84098,10051647.406233,__@[.]-|=.~,435837.0,2024-03-21 13:30:39,22738
12714,SOL,29.559297,7030531.9093,214848112.34277,@!#[.]?|=._,405674.0,2024-03-21 14:01:30,22739
12715,POLYX,23.123634,1462129.7243,35271882.254712,@!#[.]?|=._,509719.0,2024-03-21 14:01:30,22740
12716,BNB,6.26473,10500472.5693,76283098.07505,!*!*[.]-|:~,326035.0,2024-03-21 14:01:30,22741
12717,SHIB,4.855628,8588414.415044,50290560.111506,-:-:[.]^|[],385150.0,2024-03-21 14:01:30,22742
12718,ETHFI,3.203561,7102505.4863,29855811.66762,:*:*[.]-|~:,612188.0,2024-03-21 14:01:30,22743
12719,NEAR,2.967338,5752153.4022,22820737.05903,~::[.]-|=@#,536435.0,2024-03-21 14:01:30,22744
12720,CYBER,2.442986,2955739.11729,10176569.759838,~::[.]-|=@#,724988.0,2024-03-21 14:01:30,22745
12721,FDUSD,1.609799,39935081.5369,104222546.78493,__~[.]_|*~:,621000.0,2024-03-21 14:01:30,22746
12722,STRK,0.200574,8384680.08064,10066427.623983,__@[.]-|=.~,478127.0,2024-03-21 14:01:30,22747
12723,BCH,-0.517452,40180763.8985,19389127.61106,.~[.]^|=!^-,923803.0,2024-03-21 14:01:30,22748
12724,SOL,27.629962,7528329.3806,215535784.4064,@!#[.]?|=._,455699.0,2024-03-21 14:32:20,22749
12725,POLYX,23.256378,1361425.65787,33023255.344179,@!#[.]?|=._,462692.0,2024-03-21 14:32:20,22750
12726,SHIB,4.429267,9086361.663945,49332279.160435,-:-:[.]^|[],405254.0,2024-03-21 14:32:20,22751
12727,BNB,4.155305,14225530.6743,73336953.3096,-:-:[.]^|[],402761.0,2024-03-21 14:32:20,22752
12728,ETHFI,2.669822,7611201.7359,27931757.31927,~::[.]-|=@#,634468.0,2024-03-21 14:32:20,22753
12729,NEAR,2.452059,6495266.1958,22422041.39766,~::[.]-|=@#,602136.0,2024-03-21 14:32:20,22754
12730,FDUSD,1.474903,43180226.4525,106866863.09388,__~[.]_|*~:,665206.0,2024-03-21 14:32:20,22755
12731,STRK,0.185098,8440936.82383,10003338.62481,__@[.]-|=.~,482502.0,2024-03-21 14:32:20,22756
12732,BCH,-0.476711,40488819.0658,21187368.51849,.~[.]^|=!^-,921286.0,2024-03-21 14:32:20,22757
12733,SOL,21.147593,8961280.2482,198470789.34294,@!#[.]?|=._,512504.0,2024-03-21 15:03:10,22758
12734,POLYX,19.999014,1416047.47219,29735600.799054,@!#[.]?|=._,488170.0,2024-03-21 15:03:10,22759
12735,SHIB,3.93948,8862745.419472,43777350.743939,:*:*[.]-|~:,398429.0,2024-03-21 15:03:10,22760
12736,BNB,3.653397,14647169.725,68159091.31572,:*:*[.]-|~:,408220.0,2024-03-21 15:03:10,22761
12737,ETHFI,2.346781,7932433.1536,26548117.08813,~::[.]-|=@#,648859.0,2024-03-21 15:03:10,22762
12738,NEAR,2.045735,6466680.9432,19695793.64223,~::[.]-|=@#,593863.0,2024-03-21 15:03:10,22763
12739,FDUSD,1.056764,48326453.1335,99396109.25235,__~[.]_|*~:,715837.0,2024-03-21 15:03:10,22764
12740,BCH,-0.482525,40744682.8461,21084339.20358,.~[.]^|=!^-,925913.0,2024-03-21 15:03:10,22765
12741,POLYX,20.827981,1188500.78202,25942572.613527,@!#[.]?|=._,418093.0,2024-03-21 15:34:02,22766
12742,SOL,20.209128,8982791.2479,190517170.55613,@!#[.]?|=._,518744.0,2024-03-21 15:34:02,22767
12743,SUI,12.70805,2328265.61932,31915980.75234,@!#[.]?|=._,515238.0,2024-03-21 15:34:02,22768
12744,AVAX,10.749067,3261190.16,38315942.9502,@!#[.]?|=._,323643.0,2024-03-21 15:34:02,22769
12745,SHIB,3.294306,9558521.055285,41047217.790822,:*:*[.]-|~:,417974.0,2024-03-21 15:34:02,22770
12746,BNB,2.481066,19121425.7813,66562946.92791,~::[.]-|=@#,480567.0,2024-03-21 15:34:02,22771
12747,ETHFI,2.152334,7858212.7327,24771711.90795,~::[.]-|=@#,640215.0,2024-03-21 15:34:02,22772
12748,NEAR,1.817139,6455106.6305,18184932.70104,__~[.]_|*~:,593617.0,2024-03-21 15:34:02,22773
12749,FDUSD,0.787914,54972268.4178,98285662.59237,__@[.]-|=.~,762415.0,2024-03-21 15:34:02,22774
12750,BCH,-0.433227,40704230.4598,23070059.56512,.~[.]^|=!^-,931341.0,2024-03-21 15:34:02,22775
12751,SUI,17.852196,1519997.76369,28655295.622917,@!#[.]?|=._,398931.0,2024-03-21 16:04:53,22776
12752,POLYX,14.898268,1478310.24563,23502572.336469,@!#[.]?|=._,509162.0,2024-03-21 16:04:53,22777
12753,BOME,13.690714,3537265.181628,51964951.088482,@!#[.]?|=._,487576.0,2024-03-21 16:04:53,22778
12754,SHIB,3.340785,9215360.341895,40001895.725206,:*:*[.]-|~:,409790.0,2024-03-21 16:04:53,22779
12755,ETHFI,2.312165,7643023.6096,25314952.1244,~::[.]-|=@#,643182.0,2024-03-21 16:04:53,22780
12756,BNB,2.265855,19675567.5075,64257547.51689,~::[.]-|=@#,493098.0,2024-03-21 16:04:53,22781
12757,NEAR,1.944816,6200118.6949,18258211.48764,__~[.]_|*~:,569092.0,2024-03-21 16:04:53,22782
12758,FDUSD,0.748748,52885657.2569,92483673.48933,__@[.]-|=.~,735826.0,2024-03-21 16:04:53,22783
12759,BCH,-0.398255,41122388.0646,24745185.25059,.~[.]^|=!^-,929310.0,2024-03-21 16:04:53,22784
12760,BOME,20.588899,2673404.02056,57715848.109733,@!#[.]?|=._,405916.0,2024-03-21 16:35:43,22785
12761,POLYX,15.161189,1349391.25482,21807767.223729,@!#[.]?|=._,450075.0,2024-03-21 16:35:43,22786
12762,SUI,10.687386,2252164.89085,26321921.299779,@!#[.]?|=._,487268.0,2024-03-21 16:35:43,22787
12763,PIXEL,4.848763,1759492.24379,10290853.26129,-:-:[.]^|[],499514.0,2024-03-21 16:35:43,22788
12764,SHIB,3.230453,9961734.71636,42142655.313483,:*:*[.]-|~:,432589.0,2024-03-21 16:35:43,22789
12765,ETHFI,2.462353,6726116.1764,23288191.14624,~::[.]-|=@#,578272.0,2024-03-21 16:35:43,22790
12766,BNB,2.447682,18042127.5082,62203512.98898,~::[.]-|=@#,463800.0,2024-03-21 16:35:43,22791
12767,NEAR,1.617989,6799667.5656,17801455.02381,__~[.]_|*~:,617977.0,2024-03-21 16:35:43,22792
12768,FDUSD,1.268358,43179565.481,97946710.51977,__~[.]_|*~:,640721.0,2024-03-21 16:35:43,22793
12769,BCH,-0.42029,41002876.0068,23769772.30356,.~[.]^|=!^-,932868.0,2024-03-21 16:35:43,22794
12770,SUI,20.395124,1236499.76002,26455065.186876,@!#[.]?|=._,338679.0,2024-03-21 17:06:34,22795
12771,BOME,19.364822,2749679.170741,55996727.400015,@!#[.]?|=._,402107.0,2024-03-21 17:06:34,22796
12772,POLYX,14.713946,1336671.0899,21004376.907027,@!#[.]?|=._,453131.0,2024-03-21 17:06:34,22797
12773,PIXEL,6.459915,1365417.62251,10185899.577729,!*!*[.]-|:~,388869.0,2024-03-21 17:06:34,22798
12774,SHIB,3.18957,9970553.274109,41772328.043074,:*:*[.]-|~:,431757.0,2024-03-21 17:06:34,22799
12775,BNB,2.499494,17389853.938,60855691.55691,~::[.]-|=@#,460865.0,2024-03-21 17:06:34,22800
12776,ETHFI,2.400407,6791082.3807,23092443.96048,~::[.]-|=@#,577488.0,2024-03-21 17:06:34,22801
12777,NEAR,1.684999,6689680.5877,17961787.61484,__~[.]_|*~:,612181.0,2024-03-21 17:06:34,22802
12778,FDUSD,1.270595,47126319.1789,107004790.60341,__~[.]_|*~:,674802.0,2024-03-21 17:06:34,22803
12779,BCH,-0.460572,40641576.8663,21923193.59871,.~[.]^|=!^-,923469.0,2024-03-21 17:06:34,22804
12780,POLYX,8.13916,2221521.87597,20302844.084388,~_~^[.]^|!~,611855.0,2024-03-21 17:37:28,22805
12781,SHIB,2.918102,10146683.404014,39755744.684379,~::[.]-|=@#,435929.0,2024-03-21 17:37:28,22806
12782,ETHFI,2.419864,6992643.3879,23913888.6264,~::[.]-|=@#,588961.0,2024-03-21 17:37:28,22807
12783,BNB,2.235537,17867477.3293,57810875.58846,~::[.]-|=@#,466651.0,2024-03-21 17:37:28,22808
12784,NEAR,2.055508,5996371.6626,18321960.59598,~::[.]-|=@#,546964.0,2024-03-21 17:37:28,22809
12785,FDUSD,1.149154,49572423.7864,106538758.32276,__~[.]_|*~:,708558.0,2024-03-21 17:37:28,22810
12786,BCH,-0.487898,40949192.1723,20970143.36949,.~[.]^|=!^-,923446.0,2024-03-21 17:37:28,22811
12787,DOGE,28.801188,2063513.54018,61495154.495136,@!#[.]?|=._,315937.0,2024-03-21 18:08:19,22812
12788,POLYX,12.79635,1972276.14413,27210212.746461,@!#[.]?|=._,551870.0,2024-03-21 18:08:19,22813
12789,SUI,9.205478,2570014.78172,26228229.878505,!~:[.]^|~!^,421972.0,2024-03-21 18:08:19,22814
12790,SHIB,2.844475,9796269.611145,37661517.547993,~::[.]-|=@#,425917.0,2024-03-21 18:08:19,22815
12791,ETHFI,2.750651,6300923.6214,23632563.48003,~::[.]-|=@#,564771.0,2024-03-21 18:08:19,22816
12792,BNB,2.363392,18933766.8448,63681672.92928,~::[.]-|=@#,487352.0,2024-03-21 18:08:19,22817
12793,NEAR,2.101047,5632765.9682,17467471.88547,~::[.]-|=@#,527735.0,2024-03-21 18:08:19,22818
12794,FDUSD,0.99029,49117213.6022,97757480.16471,__@[.]-|=.~,702559.0,2024-03-21 18:08:19,22819
12795,STRK,0.131414,9023963.96252,10209837.679299,__@[.]-|=.~,471526.0,2024-03-21 18:08:19,22820
12796,BCH,-0.487906,40627326.4342,20805024.88323,.~[.]^|=!^-,924930.0,2024-03-21 18:08:19,22821
12797,DOGE,26.840483,2088199.86534,58136491.834815,@!#[.]?|=._,316080.0,2024-03-21 18:39:13,22822
12798,POLYX,23.415276,1186057.67336,28957925.53749,@!#[.]?|=._,399844.0,2024-03-21 18:39:13,22823
12799,SUI,10.764389,2316418.6222,27251249.893038,@!#[.]?|=._,395196.0,2024-03-21 18:39:13,22824
12800,BNB,3.423532,19700960.5511,87147820.61493,:*:*[.]-|~:,522029.0,2024-03-21 18:39:13,22825
12801,ETHFI,2.781033,6088226.4132,23019782.15814,~::[.]-|=@#,552790.0,2024-03-21 18:39:13,22826
12802,SHIB,2.646734,9820353.551605,35812219.341916,~::[.]-|=@#,427708.0,2024-03-21 18:39:13,22827
12803,FDUSD,1.70759,37661530.5253,101971974.79611,__~[.]_|*~:,580386.0,2024-03-21 18:39:13,22828
12804,NEAR,1.595065,6387690.8234,16576475.27166,__~[.]_|*~:,561021.0,2024-03-21 18:39:13,22829
12805,BCH,-0.593286,40502925.0559,16473106.15647,.~[.]^|=!^-,923449.0,2024-03-21 18:39:13,22830
12806,SOL,26.074694,6101574.9024,165198271.37421,@!#[.]?|=._,342418.0,2024-03-21 19:10:06,22831
12807,DOGE,22.849272,2287076.26322,54545104.4592,@!#[.]?|=._,335858.0,2024-03-21 19:10:06,22832
12808,POLYX,11.733064,2117830.67063,26966474.301309,@!#[.]?|=._,574291.0,2024-03-21 19:10:06,22833
12809,SUI,11.475753,2223427.36955,27738930.845658,@!#[.]?|=._,384807.0,2024-03-21 19:10:06,22834
12810,BNB,3.835204,18923939.6452,91501117.58583,:*:*[.]-|~:,514124.0,2024-03-21 19:10:06,22835
12811,ETHFI,2.613199,6013181.149,21726820.60341,~::[.]-|=@#,542096.0,2024-03-21 19:10:06,22836
12812,SHIB,2.534398,9608396.481675,33959896.336416,~::[.]-|=@#,420399.0,2024-03-21 19:10:06,22837
12813,FDUSD,2.180315,32319914.2012,102787510.7847,~::[.]-|=@#,518593.0,2024-03-21 19:10:06,22838
12814,NEAR,1.398974,6568745.6418,15758250.40299,__~[.]_|*~:,557311.0,2024-03-21 19:10:06,22839
12815,BCH,-0.661459,40388330.862,13673119.03896,.~[.]^|=!^-,919360.0,2024-03-21 19:10:06,22840
12816,POLYX,10.90838,2415006.20467,28758811.648104,@!#[.]?|=._,607673.0,2024-03-21 19:41:00,22841
12817,SUI,9.832843,2320163.92624,25133972.306904,!~:[.]^|~!^,392722.0,2024-03-21 19:41:00,22842
12818,BNB,4.091406,17279192.5122,87975383.57379,-:-:[.]^|[],483971.0,2024-03-21 19:41:00,22843
12819,SHIB,2.110872,10162401.756338,31613931.429859,~::[.]-|=@#,436361.0,2024-03-21 19:41:00,22844
12820,ETHFI,2.077681,6429208.4596,19787052.02445,~::[.]-|=@#,573989.0,2024-03-21 19:41:00,22845
12821,FDUSD,1.475843,35675095.6974,88325942.26047,__~[.]_|*~:,566459.0,2024-03-21 19:41:00,22846
12822,NEAR,1.197614,6292513.3728,13828516.63971,__~[.]_|*~:,536446.0,2024-03-21 19:41:00,22847
12823,BCH,-0.694528,40653197.2852,12418432.61769,.~[.]^|=!^-,922847.0,2024-03-21 19:41:00,22848
12824,BOME,15.83211,2417670.362721,40694493.421092,@!#[.]?|=._,334917.0,2024-03-21 20:11:58,22849
12825,SUI,9.294203,2334154.06857,24028255.981869,!~:[.]^|~!^,396560.0,2024-03-21 20:11:58,22850
12826,POLYX,6.303718,4388608.7238,32053159.653282,!*!*[.]-|:~,775301.0,2024-03-21 20:11:58,22851
12827,BNB,4.01276,16977708.7417,85105185.22437,-:-:[.]^|[],488723.0,2024-03-21 20:11:58,22852
12828,SHIB,2.066089,9931010.548495,30449362.051071,~::[.]-|=@#,427756.0,2024-03-21 20:11:58,22853
12829,ETHFI,1.665759,6848856.6615,18257402.46645,__~[.]_|*~:,578918.0,2024-03-21 20:11:58,22854
12830,NEAR,1.087913,6351563.6842,13261510.9845,__~[.]_|*~:,538523.0,2024-03-21 20:11:58,22855
12831,FDUSD,1.04136,38731491.809,79064936.05467,__~[.]_|*~:,590733.0,2024-03-21 20:11:58,22856
12832,BCH,-0.721625,40687130.9367,11326292.98179,.~[.]^|=!^-,922220.0,2024-03-21 20:11:58,22857
12833,BTC,85.575337,3502923.719806,303266802.019541,@!#[.]?|=._,373755.0,2024-03-21 20:43:03,22858
12834,DOGE,17.965499,2383586.98517,45205916.598108,@!#[.]?|=._,336983.0,2024-03-21 20:43:03,22859
12835,SUI,13.289199,1820035.83303,26006855.000985,@!#[.]?|=._,420575.0,2024-03-21 20:43:03,22860
12836,POLYX,11.524541,2786688.06283,34901989.055454,@!#[.]?|=._,675957.0,2024-03-21 20:43:03,22861
12837,BNB,3.579638,18549095.2329,84948141.99594,:*:*[.]-|~:,510471.0,2024-03-21 20:43:03,22862
12838,SHIB,2.094246,10310724.868299,31903922.014438,~::[.]-|=@#,440581.0,2024-03-21 20:43:03,22863
12839,ETHFI,1.841898,6298350.5259,17899267.67742,__~[.]_|*~:,570490.0,2024-03-21 20:43:03,22864
12840,NEAR,1.325716,5987951.8259,13926277.09299,__~[.]_|*~:,512266.0,2024-03-21 20:43:03,22865
12841,FDUSD,1.157696,37889634.0331,81754293.01332,__~[.]_|*~:,605902.0,2024-03-21 20:43:03,22866
12842,SOL,19.612078,7394847.435,152423169.78801,@!#[.]?|=._,402132.0,2024-03-21 21:13:57,22867
12843,DOGE,17.029721,2492645.71287,44941706.941833,@!#[.]?|=._,351168.0,2024-03-21 21:13:57,22868
12844,POLYX,15.481432,2004518.37472,33037333.275693,@!#[.]?|=._,559969.0,2024-03-21 21:13:57,22869
12845,SUI,13.597372,1704939.30234,24887632.418679,@!#[.]?|=._,318109.0,2024-03-21 21:13:57,22870
12846,BNB,3.428186,18215293.5642,80660713.62069,:*:*[.]-|~:,504559.0,2024-03-21 21:13:57,22871
12847,SHIB,2.187496,10196432.534337,32501090.940266,~::[.]-|=@#,434942.0,2024-03-21 21:13:57,22872
12848,ETHFI,1.56704,6816713.4607,17498778.9246,__~[.]_|*~:,589721.0,2024-03-21 21:13:57,22873
12849,FDUSD,1.531869,32487067.8027,82252997.08626,__~[.]_|*~:,536272.0,2024-03-21 21:13:57,22874
12850,NEAR,1.351067,6632153.1074,15592636.95687,__~[.]_|*~:,569130.0,2024-03-21 21:13:57,22875
12851,DOGE,32.010186,1537242.30609,50744653.990626,@!#[.]?|=._,328993.0,2024-03-21 21:44:53,22876
12852,POLYX,26.929481,1157065.36071,32316234.939144,@!#[.]?|=._,401897.0,2024-03-21 21:44:53,22877
12853,BOME,13.875749,5609779.596065,83449672.192064,@!#[.]?|=._,661045.0,2024-03-21 21:44:53,22878
12854,SUI,10.697497,1860330.84677,21761214.061647,@!#[.]?|=._,437790.0,2024-03-21 21:44:53,22879
12855,RSR,8.523091,1095636.317554,10433844.671865,~_~^[.]^|!~,587857.0,2024-03-21 21:44:53,22880
12856,BNB,3.025322,18797826.2476,75667301.68857,:*:*[.]-|~:,526696.0,2024-03-21 21:44:53,22881
12857,SHIB,2.638657,9830130.392977,35768470.799154,~::[.]-|=@#,426329.0,2024-03-21 21:44:53,22882
12858,FDUSD,1.924567,33026132.5617,96587130.4557,__~[.]_|*~:,524183.0,2024-03-21 21:44:53,22883
12859,ETHFI,1.79646,6044954.6346,16904471.38413,__~[.]_|*~:,558587.0,2024-03-21 21:44:53,22884
12860,NEAR,1.764102,6379022.6312,17632269.42489,__~[.]_|*~:,558266.0,2024-03-21 21:44:53,22885
12861,BOME,33.936403,3554956.284687,124197386.297635,@!#[.]?|=._,553602.0,2024-03-21 22:15:45,22886
12862,POLYX,20.086733,1537224.57039,32415043.581882,@!#[.]?|=._,480504.0,2024-03-21 22:15:45,22887
12863,SUI,9.361176,2388700.12802,24749742.126504,!~:[.]^|~!^,452761.0,2024-03-21 22:15:45,22888
12864,RSR,8.951566,1117256.995495,11118457.111914,~_~^[.]^|!~,584631.0,2024-03-21 22:15:45,22889
12865,TRU,6.205202,1891556.4693,13629045.833646,!*!*[.]-|:~,674307.0,2024-03-21 22:15:45,22890
12866,ETHFI,4.27638,3958903.9366,20888679.64992,-:-:[.]^|[],444145.0,2024-03-21 22:15:45,22891
12867,BNB,3.395691,18877265.1783,82978616.44194,:*:*[.]-|~:,511286.0,2024-03-21 22:15:45,22892
12868,SHIB,2.925955,10370197.362023,40712928.174029,~::[.]-|=@#,448044.0,2024-03-21 22:15:45,22893
12869,NEAR,1.849137,6422464.7081,18298482.4197,__~[.]_|*~:,561639.0,2024-03-21 22:15:45,22894
12870,FDUSD,1.79258,43739260.7759,122145392.98368,__~[.]_|*~:,627991.0,2024-03-21 22:15:45,22895
12871,BOME,46.309015,3218390.551512,152258886.095983,@!#[.]?|=._,483812.0,2024-03-21 22:46:37,22896
12872,POLYX,24.746035,1162622.80423,29932927.095291,@!#[.]?|=._,382044.0,2024-03-21 22:46:37,22897
12873,SUI,18.232818,1604140.36416,30852138.976917,@!#[.]?|=._,393537.0,2024-03-21 22:46:37,22898
12874,RSR,9.701341,1260291.482826,13486809.241654,!~:[.]^|~!^,631110.0,2024-03-21 22:46:37,22899
12875,TRU,9.053067,1413843.7879,14213466.980574,!~:[.]^|~!^,589849.0,2024-03-21 22:46:37,22900
12876,FDUSD,5.371248,23036523.3896,146771400.80463,~*![.]?|--*,348356.0,2024-03-21 22:46:37,22901
12877,ETHFI,5.160159,3859806.8189,23777022.10761,~*![.]?|--*,431622.0,2024-03-21 22:46:37,22902
12878,BNB,3.307712,18568769.5889,79988903.08035,:*:*[.]-|~:,501362.0,2024-03-21 22:46:37,22903
12879,SHIB,3.290352,9912323.582475,42527353.353375,:*:*[.]-|~:,430465.0,2024-03-21 22:46:37,22904
12880,NEAR,2.001315,6400337.098,19209425.94054,~::[.]-|=@#,559768.0,2024-03-21 22:46:37,22905
12881,BOME,40.833579,3937060.892396,164701348.832473,@!#[.]?|=._,559359.0,2024-03-21 23:17:30,22906
12882,SUI,16.945791,1788482.85019,32095739.057556,@!#[.]?|=._,327648.0,2024-03-21 23:17:30,22907
12883,RSR,12.349158,1257208.709103,16782677.827055,@!#[.]?|=._,652048.0,2024-03-21 23:17:30,22908
12884,TRU,10.482859,1054617.38972,12110022.766479,@!#[.]?|=._,521618.0,2024-03-21 23:17:30,22909
12885,ETHFI,5.283002,3584257.3229,22519897.37361,~*![.]?|--*,402220.0,2024-03-21 23:17:30,22910
12886,SHIB,3.834294,9341330.132768,45158735.371395,:*:*[.]-|~:,413161.0,2024-03-21 23:17:30,22911
12887,BNB,3.33174,17541126.3506,75983595.642,:*:*[.]-|~:,475960.0,2024-03-21 23:17:30,22912
12888,NEAR,2.960992,5148885.6786,20394693.01344,~::[.]-|=@#,485630.0,2024-03-21 23:17:30,22913
12889,FDUSD,1.678432,56739648.4904,151973304.56115,__~[.]_|*~:,793311.0,2024-03-21 23:17:30,22914
12890,CFX,1.24644,4885641.7198,10975299.0795,__~[.]_|*~:,613843.0,2024-03-21 23:17:30,22915
12891,BOME,31.734934,5038270.760888,164927459.650586,@!#[.]?|=._,673897.0,2024-03-21 23:48:22,22916
12892,POLYX,20.857479,1180540.1568,25803631.861251,@!#[.]?|=._,390134.0,2024-03-21 23:48:22,22917
12893,SUI,15.971366,1704388.40102,28925798.867298,@!#[.]?|=._,397919.0,2024-03-21 23:48:22,22918
12894,XRP,7.715758,11482092.6193,100075145.75907,''~[.]^|!~^,409792.0,2024-03-21 23:48:22,22919
12895,ETHFI,4.946118,3567405.6257,21212216.2623,-:-:[.]^|[],395508.0,2024-03-21 23:48:22,22920
12896,SHIB,4.043386,9415235.587186,47484670.381636,-:-:[.]^|[],411011.0,2024-03-21 23:48:22,22921
12897,BNB,3.401839,17612853.8086,77528947.27161,:*:*[.]-|~:,474571.0,2024-03-21 23:48:22,22922
12898,FDUSD,3.351572,35838326.7245,155953060.60071,:*:*[.]-|~:,566224.0,2024-03-21 23:48:22,22923
12899,NEAR,2.589843,5678810.3626,20386038.35592,~::[.]-|=@#,506194.0,2024-03-21 23:48:22,22924
12900,CFX,1.615289,4931388.3099,12897004.84647,__~[.]_|*~:,629475.0,2024-03-21 23:48:22,22925
12901,RSR,13.978302,1210053.719238,18124550.153916,@!#[.]?|=._,612627.0,2024-03-22 00:19:16,22926
12902,SHIB,4.783402,10494646.369218,60694756.797479,-:-:[.]^|[],446241.0,2024-03-22 00:19:16,22927
12903,ETHFI,4.018067,4028180.2774,20213680.04016,-:-:[.]^|[],430820.0,2024-03-22 00:19:16,22928
12904,BNB,3.068577,17908212.6467,72860940.71034,:*:*[.]-|~:,474803.0,2024-03-22 00:19:16,22929
12905,FDUSD,2.807226,44565638.5207,169671450.92547,~::[.]-|=@#,664719.0,2024-03-22 00:19:16,22930
12906,NEAR,2.223981,6094960.1782,19650033.78411,~::[.]-|=@#,531384.0,2024-03-22 00:19:16,22931
12907,CFX,1.844338,4787016.0089,13615889.85957,__~[.]_|*~:,586725.0,2024-03-22 00:19:16,22932
12908,BTC,212.428817,2239565.55675,477987826.704231,@!#[.]?|=._,305861.0,2024-03-22 00:50:08,22933
12909,FTM,19.181235,1484258.8099,29954176.19778,@!#[.]?|=._,378848.0,2024-03-22 00:50:08,22934
12910,RSR,14.565073,1550853.555604,24139149.380244,@!#[.]?|=._,644837.0,2024-03-22 00:50:08,22935
12911,SHIB,8.103936,8340853.328183,75934593.201784,~_~^[.]^|!~,371706.0,2024-03-22 00:50:08,22936
12912,AVAX,5.153677,5719185.0196,35194015.06794,~*![.]?|--*,403664.0,2024-03-22 00:50:08,22937
12913,ETHFI,5.140704,3274747.4057,20109255.12489,~*![.]?|--*,371853.0,2024-03-22 00:50:08,22938
12914,BNB,2.324422,19139121.1723,63626513.58093,~::[.]-|=@#,488848.0,2024-03-22 00:50:08,22939
12915,FDUSD,2.259178,46594688.8545,151860397.35936,~::[.]-|=@#,679372.0,2024-03-22 00:50:08,22940
12916,NEAR,2.116367,6622543.7648,20638276.7709,~::[.]-|=@#,561953.0,2024-03-22 00:50:08,22941
12917,CFX,2.025192,4642453.3054,14044310.94978,~::[.]-|=@#,577956.0,2024-03-22 00:50:08,22942
12918,BTC,162.342553,2796253.170006,456747131.232456,@!#[.]?|=._,358341.0,2024-03-22 01:20:58,22943
12919,BOME,72.346465,2283569.693196,167491764.61495,@!#[.]?|=._,414651.0,2024-03-22 01:20:58,22944
12920,POLYX,23.493765,1147769.82273,28113204.025293,@!#[.]?|=._,387182.0,2024-03-22 01:20:58,22945
12921,SUI,19.305789,1465921.69438,29766696.60351,@!#[.]?|=._,340407.0,2024-03-22 01:20:58,22946
12922,FTM,15.814825,2075294.4728,34895713.97649,@!#[.]?|=._,432451.0,2024-03-22 01:20:58,22947
12923,RSR,15.628918,1642111.964076,27306544.435378,@!#[.]?|=._,658765.0,2024-03-22 01:20:58,22948
12924,XRP,10.338346,8285620.068,93945227.04825,@!#[.]?|=._,318883.0,2024-03-22 01:20:58,22949
12925,SHIB,6.146508,10779852.241571,77038299.117235,!*!*[.]-|:~,447707.0,2024-03-22 01:20:58,22950
12926,AVAX,5.81055,5870169.3837,39979084.53303,~*![.]?|--*,413365.0,2024-03-22 01:20:58,22951
12927,ETHFI,4.043295,3577277.4533,18041266.6095,-:-:[.]^|[],388964.0,2024-03-22 01:20:58,22952
12928,FDUSD,3.026698,37201320.9643,149798466.75873,:*:*[.]-|~:,555250.0,2024-03-22 01:20:58,22953
12929,CFX,2.438449,5077590.0646,17459036.81067,~::[.]-|=@#,631233.0,2024-03-22 01:20:58,22954
12930,BNB,2.31715,18799135.7207,62359558.67331,~::[.]-|=@#,484834.0,2024-03-22 01:20:58,22955
12931,NEAR,2.093297,7278813.4362,22515534.44538,~::[.]-|=@#,592228.0,2024-03-22 01:20:58,22956
12932,SSV,-0.714221,35829454.23838,10239287.9046,.~[.]^|=!^-,924659.0,2024-03-22 01:20:58,22957
12933,POLYX,27.246412,1035706.47226,29254991.561811,@!#[.]?|=._,346327.0,2024-03-22 01:51:48,22958
12934,RSR,17.31288,1449220.813864,26539407.284602,@!#[.]?|=._,639770.0,2024-03-22 01:51:48,22959
